kind,ref_idx,depth,objectRad,dist,center_frame,snr,duration,RickerDetector@MeanSubtract|T1|peak,RickerDetector@MeanSubtract|T1|frame,RickerDetector@MeanSubtract|joint|peak,RickerDetector@MeanSubtract|joint|frame,RickerDetector@MedianDivide|T1|peak,RickerDetector@MedianDivide|T1|frame,RickerDetector@MedianDivide|joint|peak,RickerDetector@MedianDivide|joint|frame,RickerDetector@HighPass|T1|peak,RickerDetector@HighPass|T1|frame,RickerDetector@HighPass|joint|peak,RickerDetector@HighPass|joint|frame,RickerDetector@Bandpass|T1|peak,RickerDetector@Bandpass|T1|frame,RickerDetector@Bandpass|joint|peak,RickerDetector@Bandpass|joint|frame,RickerDetector@Whiten|T1|peak,RickerDetector@Whiten|T1|frame,RickerDetector@Whiten|joint|peak,RickerDetector@Whiten|joint|frame,BoxDetector@MeanSubtract|T1|peak,BoxDetector@MeanSubtract|T1|frame,BoxDetector@MeanSubtract|joint|peak,BoxDetector@MeanSubtract|joint|frame,BoxDetector@MedianDivide|T1|peak,BoxDetector@MedianDivide|T1|frame,BoxDetector@MedianDivide|joint|peak,BoxDetector@MedianDivide|joint|frame,BoxDetector@HighPass|T1|peak,BoxDetector@HighPass|T1|frame,BoxDetector@HighPass|joint|peak,BoxDetector@HighPass|joint|frame,BoxDetector@Bandpass|T1|peak,BoxDetector@Bandpass|T1|frame,BoxDetector@Bandpass|joint|peak,BoxDetector@Bandpass|joint|frame,BoxDetector@Whiten|T1|peak,BoxDetector@Whiten|T1|frame,BoxDetector@Whiten|joint|peak,BoxDetector@Whiten|joint|frame,MultiWidthRickerDetector@MeanSubtract|T1|peak,MultiWidthRickerDetector@MeanSubtract|T1|frame,MultiWidthRickerDetector@MeanSubtract|joint|peak,MultiWidthRickerDetector@MeanSubtract|joint|frame,MultiWidthRickerDetector@MedianDivide|T1|peak,MultiWidthRickerDetector@MedianDivide|T1|frame,MultiWidthRickerDetector@MedianDivide|joint|peak,MultiWidthRickerDetector@MedianDivide|joint|frame,MultiWidthRickerDetector@HighPass|T1|peak,MultiWidthRickerDetector@HighPass|T1|frame,MultiWidthRickerDetector@HighPass|joint|peak,MultiWidthRickerDetector@HighPass|joint|frame,MultiWidthRickerDetector@Bandpass|T1|peak,MultiWidthRickerDetector@Bandpass|T1|frame,MultiWidthRickerDetector@Bandpass|joint|peak,MultiWidthRickerDetector@Bandpass|joint|frame,MultiWidthRickerDetector@Whiten|T1|peak,MultiWidthRickerDetector@Whiten|T1|frame,MultiWidthRickerDetector@Whiten|joint|peak,MultiWidthRickerDetector@Whiten|joint|frame,FresnelMatchedFilterDetector@MeanSubtract|T1|peak,FresnelMatchedFilterDetector@MeanSubtract|T1|frame,FresnelMatchedFilterDetector@MeanSubtract|joint|peak,FresnelMatchedFilterDetector@MeanSubtract|joint|frame,FresnelMatchedFilterDetector@MedianDivide|T1|peak,FresnelMatchedFilterDetector@MedianDivide|T1|frame,FresnelMatchedFilterDetector@MedianDivide|joint|peak,FresnelMatchedFilterDetector@MedianDivide|joint|frame,FresnelMatchedFilterDetector@HighPass|T1|peak,FresnelMatchedFilterDetector@HighPass|T1|frame,FresnelMatchedFilterDetector@HighPass|joint|peak,FresnelMatchedFilterDetector@HighPass|joint|frame,FresnelMatchedFilterDetector@Bandpass|T1|peak,FresnelMatchedFilterDetector@Bandpass|T1|frame,FresnelMatchedFilterDetector@Bandpass|joint|peak,FresnelMatchedFilterDetector@Bandpass|joint|frame,FresnelMatchedFilterDetector@Whiten|T1|peak,FresnelMatchedFilterDetector@Whiten|T1|frame,FresnelMatchedFilterDetector@Whiten|joint|peak,FresnelMatchedFilterDetector@Whiten|joint|frame,NormalizedSNRDetector@MeanSubtract|T1|peak,NormalizedSNRDetector@MeanSubtract|T1|frame,NormalizedSNRDetector@MeanSubtract|joint|peak,NormalizedSNRDetector@MeanSubtract|joint|frame,NormalizedSNRDetector@MedianDivide|T1|peak,NormalizedSNRDetector@MedianDivide|T1|frame,NormalizedSNRDetector@MedianDivide|joint|peak,NormalizedSNRDetector@MedianDivide|joint|frame,NormalizedSNRDetector@HighPass|T1|peak,NormalizedSNRDetector@HighPass|T1|frame,NormalizedSNRDetector@HighPass|joint|peak,NormalizedSNRDetector@HighPass|joint|frame,NormalizedSNRDetector@Bandpass|T1|peak,NormalizedSNRDetector@Bandpass|T1|frame,NormalizedSNRDetector@Bandpass|joint|peak,NormalizedSNRDetector@Bandpass|joint|frame,NormalizedSNRDetector@Whiten|T1|peak,NormalizedSNRDetector@Whiten|T1|frame,NormalizedSNRDetector@Whiten|joint|peak,NormalizedSNRDetector@Whiten|joint|frame
background,1225,,,,-1,6.485176186135529,,6.130819945471788,1570,6.130819945471788,1570,7.564035789757488,1570,7.564035789757488,1570,6.411493838488264,1570,6.411493838488264,1570,6.107849061802832,1570,6.107849061802832,1570,0.5415538845378703,1522,0.5415538845378703,1522,6.137097381753281,1290,6.137097381753281,1290,7.836287909168953,1571,7.836287909168953,1571,5.602235390124836,1290,5.602235390124836,1290,5.688239208297441,1290,5.688239208297441,1290,0.5288277662271216,1284,0.5288277662271216,1284,6.330436485062462,1289,6.330436485062462,1289,7.564035789757488,1570,7.564035789757488,1570,6.411493838488264,1570,6.411493838488264,1570,7.133356409936298,1289,7.133356409936298,1289,0.6013680987466705,1257,0.6013680987466705,1257,6.408141620604424,1570,6.408141620604424,1570,8.666261695181419,1570,8.666261695181419,1570,5.838088271973975,2043,5.838088271973975,2043,6.064922874898697,1289,6.064922874898697,1289,0.644164406028164,1951,0.644164406028164,1951,4.250225845999268,1757,4.250225845999268,1757,5.347444403636874,1757,5.347444403636874,1757,4.780234852856217,1757,4.780234852856217,1757,4.280577390001676,2043,4.280577390001676,2043,0.5633537343464092,1620,0.5633537343464092,1620
background,2,,,,-1,4.410381763404809,,4.175843639793865,910,4.175843639793865,910,4.417582208359488,910,4.417582208359488,910,4.564899530609321,910,4.564899530609321,910,4.092533405739961,910,4.092533405739961,910,0.37382286604186216,1497,0.37382286604186216,1497,4.531918163477863,1998,4.531918163477863,1998,4.832580691546548,1998,4.832580691546548,1998,4.329052566071071,1543,4.329052566071071,1543,4.161883162477355,883,4.161883162477355,883,0.42537202126023377,1537,0.42537202126023377,1537,5.0324203311698055,2049,5.0324203311698055,2049,5.505234225548966,2049,5.505234225548966,2049,5.029006949767661,1288,5.029006949767661,1288,5.455406414204483,1117,5.455406414204483,1117,0.47192055513385,1093,0.47192055513385,1093,6.200488627781362,1816,6.200488627781362,1816,7.088985736075689,1816,7.088985736075689,1816,4.671266100907883,882,4.671266100907883,882,4.959282462335031,882,4.959282462335031,882,0.49616933415119563,1091,0.49616933415119563,1091,3.488235323124851,420,3.488235323124851,420,3.6417310812460775,420,3.6417310812460775,420,3.5846414809876235,420,3.5846414809876235,420,3.7641045869837693,2395,3.7641045869837693,2395,0.48943626539866714,420,0.48943626539866714,420
background,931,,,,-1,2.0666355035991617,,4.171827959453968,1355,4.171827959453968,1355,3.8701286915175426,1355,3.8701286915175426,1355,4.413284787901809,1355,4.413284787901809,1355,4.39914353648324,1355,4.39914353648324,1355,0.4715519267652253,1307,0.4715519267652253,1307,3.78016678421552,1890,3.78016678421552,1890,3.8301353074211746,1890,3.8301353074211746,1890,3.847895727966362,403,3.847895727966362,403,4.838235095475118,2396,4.838235095475118,2396,0.4039926877262569,1884,0.4039926877262569,1884,4.756602688764398,403,4.756602688764398,403,4.883018980682513,403,4.883018980682513,403,4.842030363806859,403,4.842030363806859,403,5.608804358345984,403,5.608804358345984,403,0.6157098539845917,379,0.6157098539845917,379,4.740010275776484,414,4.740010275776484,414,4.987362282146552,414,4.987362282146552,414,4.334974150402721,403,4.334974150402721,403,5.305026626304825,2396,5.305026626304825,2396,0.5276805528682519,378,0.5276805528682519,378,3.354794829436184,2149,3.354794829436184,2149,3.229780652426842,404,3.229780652426842,404,3.602537990900845,404,3.602537990900845,404,3.9983538012521174,404,3.9983538012521174,404,0.41663003664291887,404,0.41663003664291887,404
background,300,,,,-1,6.738462429572515,,5.24389200996697,2083,5.24389200996697,2083,5.526052356319267,2083,5.526052356319267,2083,6.031160987706574,2083,6.031160987706574,2083,5.925114710670819,2083,5.925114710670819,2083,0.44800882065472486,2035,0.44800882065472486,2035,4.583767396304846,2083,4.583767396304846,2083,4.735551362155317,2083,4.735551362155317,2083,4.477065357507964,2083,4.477065357507964,2083,4.39348814636461,2083,4.39348814636461,2083,0.4945865971085382,671,0.4945865971085382,671,5.24389200996697,2083,5.24389200996697,2083,5.526052356319267,2083,5.526052356319267,2083,6.031160987706574,2083,6.031160987706574,2083,5.963553886471525,2083,5.963553886471525,2083,0.5762808181789572,392,0.5762808181789572,392,4.895136707922439,677,4.895136707922439,677,5.210860897757789,47,5.210860897757789,47,4.652680612540056,2084,4.652680612540056,2084,5.546009879723726,677,5.546009879723726,677,0.534087942896968,645,0.534087942896968,645,3.7346563341452175,889,3.7346563341452175,889,3.875754450727979,889,3.875754450727979,889,3.8103286439670505,889,3.8103286439670505,889,3.6684525548649476,400,3.6684525548649476,400,0.49133143327522416,400,0.49133143327522416,400
background,1219,,,,-1,6.542561032956803,,3.8960337915845615,75,3.8960337915845615,75,3.9865087713104645,75,3.9865087713104645,75,4.395458340132481,75,4.395458340132481,75,4.615379597106406,75,4.615379597106406,75,0.41175692738506553,27,0.41175692738506553,27,3.3792291365625204,457,3.3792291365625204,457,3.600249026408563,457,3.600249026408563,457,2.9767930590227185,2378,2.9767930590227185,2378,3.71579138031337,844,3.71579138031337,844,0.35649820479156336,451,0.35649820479156336,451,4.110523188084781,2030,4.110523188084781,2030,3.9865087713104645,75,3.9865087713104645,75,4.395458340132481,75,4.395458340132481,75,5.047448131586754,1475,5.047448131586754,1475,0.5757378707844909,2022,0.5757378707844909,2022,4.124660406872024,64,4.124660406872024,64,4.389665166943949,354,4.389665166943949,354,3.9951904675337957,64,3.9951904675337957,64,4.523098135116397,209,4.523098135116397,209,0.47400399351609956,1715,0.47400399351609956,1715,4.433143610916004,2030,4.433143610916004,2030,4.444606167581369,558,4.444606167581369,558,4.28350824752467,2030,4.28350824752467,2030,3.4305557711181143,2030,3.4305557711181143,2030,0.6382940985593706,2030,0.6382940985593706,2030
background,766,,,,-1,7.202350097208218,,4.531181180526136,2363,4.531181180526136,2363,4.575171770056453,2363,4.575171770056453,2363,5.0566488574022515,2363,5.0566488574022515,2363,5.317889394374753,2363,5.317889394374753,2363,0.43006856725278025,2315,0.43006856725278025,2315,4.051387145122392,722,4.051387145122392,722,4.400913741094214,722,4.400913741094214,722,4.0119663542808945,668,4.0119663542808945,668,4.418691412926331,2365,4.418691412926331,2365,0.43472901848180184,716,0.43472901848180184,716,5.012517182919829,668,5.012517182919829,668,5.407278996448741,668,5.407278996448741,668,5.218409197630954,668,5.218409197630954,668,5.868236530390952,668,5.868236530390952,668,0.5196138640045891,82,0.5196138640045891,82,4.5235187927885985,714,4.5235187927885985,714,5.1350329704409,955,5.1350329704409,955,4.3230439709449895,668,4.3230439709449895,668,4.674757817267528,2364,4.674757817267528,2364,0.4648867408299711,682,0.4648867408299711,682,3.59911407755817,709,3.59911407755817,709,3.869578151314063,709,3.869578151314063,709,3.4005939985663374,2384,3.4005939985663374,2384,3.458802377022998,667,3.458802377022998,667,0.47343446951766416,90,0.47343446951766416,90
background,791,,,,-1,5.210466973438269,,4.3129068679112565,479,4.3129068679112565,479,4.079914426689488,479,4.079914426689488,479,4.758147758388269,479,4.758147758388269,479,4.425263804451963,480,4.425263804451963,480,0.43175709852675803,431,0.43175709852675803,431,3.530927396400119,1598,3.530927396400119,1598,3.3120368225522556,1598,3.3120368225522556,1598,3.87126177141807,1598,3.87126177141807,1598,3.4939259255867694,1597,3.4939259255867694,1597,0.39899013290468965,384,0.39899013290468965,384,4.345366848008857,479,4.345366848008857,479,4.19069511260314,856,4.19069511260314,856,4.758147758388269,479,4.758147758388269,479,4.7481537583398445,370,4.7481537583398445,370,0.46213328861826836,1395,0.46213328861826836,1395,4.389473831775621,1531,4.389473831775621,1531,4.271010207320731,1796,4.271010207320731,1796,4.179617969150761,1531,4.179617969150761,1531,4.527088377916742,856,4.527088377916742,856,0.49094979927709576,1764,0.49094979927709576,1764,3.54147789770101,1393,3.54147789770101,1393,3.409177560354737,2356,3.409177560354737,2356,3.657583659396391,2144,3.657583659396391,2144,3.561422532694327,2144,3.561422532694327,2144,0.45059787233869,1393,0.45059787233869,1393
background,790,,,,-1,7.205347070132269,,3.913083706089816,894,3.913083706089816,894,4.169709488842368,894,4.169709488842368,894,4.795977627574087,894,4.795977627574087,894,5.468048456775002,3,5.468048456775002,3,0.39005238509690954,1577,0.39005238509690954,1577,4.452368115252345,1625,4.452368115252345,1625,4.633178065078375,1625,4.633178065078375,1625,3.9149269180697943,1341,3.9149269180697943,1341,5.953988541575,4,5.953988541575,4,0.4878472731109229,1619,0.4878472731109229,1619,4.54390751851663,1045,4.54390751851663,1045,4.78368531159197,1045,4.78368531159197,1045,4.795977627574087,894,4.795977627574087,894,5.468048456775002,3,5.468048456775002,3,0.5060178185785147,2058,0.5060178185785147,2058,5.094099784454229,1627,5.094099784454229,1627,5.302095014146319,1627,5.302095014146319,1627,4.450221938817965,2073,4.450221938817965,2073,6.265376336399964,3,6.265376336399964,3,0.5523999157571058,2041,0.5523999157571058,2041,3.996681416215251,2258,3.996681416215251,2258,3.864542532964481,2258,3.864542532964481,2258,3.884697614723972,2258,3.884697614723972,2258,3.6487867955080837,3,3.6487867955080837,3,0.5464763825998795,1582,0.5464763825998795,1582
background,693,,,,-1,1.9566166247030565,,3.9479643139139657,2255,3.9479643139139657,2255,3.653587129538863,808,3.653587129538863,808,4.199951953824101,2255,4.199951953824101,2255,4.618050775191136,2394,4.618050775191136,2394,0.4483287900523798,2207,0.4483287900523798,2207,3.953874511373077,1688,3.953874511373077,1688,3.7120971912404372,432,3.7120971912404372,432,4.004958075554856,2258,4.004958075554856,2258,4.932678203865709,2394,4.932678203865709,2394,0.39883331846258346,2252,0.39883331846258346,2252,4.003397260587002,2254,4.003397260587002,2254,4.02833834011091,17,4.02833834011091,17,4.327139434978384,2254,4.327139434978384,2254,5.130215359939611,2393,5.130215359939611,2393,0.4816333365776821,336,0.4816333365776821,336,4.166761054269804,841,4.166761054269804,841,4.34747640615986,841,4.34747640615986,841,4.144126104091826,2258,4.144126104091826,2258,5.133648263074647,2394,5.133648263074647,2394,0.49549070465479755,1814,0.49549070465479755,1814,3.1512310026211385,1860,3.1512310026211385,1860,3.1821951635052557,239,3.1821951635052557,239,3.2413182972965258,1197,3.2413182972965258,1197,2.9943008847985215,582,2.9943008847985215,582,0.48879421196990847,239,0.48879421196990847,239
background,50,,,,-1,5.952403739362395,,5.60253615845203,787,5.60253615845203,787,5.789475267961758,787,5.789475267961758,787,5.78580484099976,787,5.78580484099976,787,5.982473718644974,809,5.982473718644974,809,0.49558018868556075,1641,0.49558018868556075,1641,6.462713830756167,788,6.462713830756167,788,7.2567283554592725,788,7.2567283554592725,788,5.119749773619983,788,5.119749773619983,788,4.89120531790197,788,4.89120531790197,788,0.5070079921401127,782,0.5070079921401127,782,5.748754832691916,788,5.748754832691916,788,5.932945299718071,788,5.932945299718071,788,5.978360039918898,787,5.978360039918898,787,6.323816315568312,788,6.323816315568312,788,0.5090628936434223,2333,0.5090628936434223,2333,6.427130080310777,788,6.427130080310777,788,7.297609109625997,787,7.297609109625997,787,5.296802133021692,787,5.296802133021692,787,5.265461900642852,787,5.265461900642852,787,0.5732596920319999,1400,0.5732596920319999,1400,3.680348265011884,1431,3.680348265011884,1431,4.20252512721727,1225,4.20252512721727,1225,3.8441596281682866,1225,3.8441596281682866,1225,3.4526628577141607,2077,3.4526628577141607,2077,0.47883675691621935,1225,0.47883675691621935,1225
background,621,,,,-1,1.2549924530169938,,3.704410230691866,36,3.704410230691866,36,3.633775926221373,36,3.633775926221373,36,3.99130705036546,2123,3.99130705036546,2123,4.0392237190279605,36,4.0392237190279605,36,0.39115797734030266,2387,0.39115797734030266,2387,3.746674404566736,2324,3.746674404566736,2324,3.857000208460227,2324,3.857000208460227,2324,3.723900289101437,37,3.723900289101437,37,3.895234478916109,1980,3.895234478916109,1980,0.4452083246681298,2318,0.4452083246681298,2318,4.153335156910158,37,4.153335156910158,37,4.0784197598949605,37,4.0784197598949605,37,4.203371879985043,37,4.203371879985043,37,4.835948856955084,37,4.835948856955084,37,0.5043527440004362,5,0.5043527440004362,5,4.663765874621465,1600,4.663765874621465,1600,5.628842391369964,410,5.628842391369964,410,4.223404061364091,2202,4.223404061364091,2202,4.166893959488662,1980,4.166893959488662,1980,0.5125953785036196,2291,0.5125953785036196,2291,3.556785175619044,1255,3.556785175619044,1255,3.4091881348558473,173,3.4091881348558473,173,3.5563048519383735,173,3.5563048519383735,173,3.7517934835001294,1758,3.7517934835001294,1758,0.41927926578971597,2121,0.41927926578971597,2121
background,393,,,,-1,2.45063770240263,,3.3492032167138115,691,3.3492032167138115,691,3.548784395568494,691,3.548784395568494,691,3.9393247504133133,1237,3.9393247504133133,1237,3.9620320866003107,201,3.9620320866003107,201,0.35425427619869093,153,0.35425427619869093,153,3.5053195180106567,480,3.5053195180106567,480,3.500472879866752,692,3.500472879866752,692,3.4999401395786665,692,3.4999401395786665,692,3.309149587896585,2187,3.309149587896585,2187,0.33991125785066256,474,0.33991125785066256,474,3.6774010348687494,691,3.6774010348687494,691,3.9038653971986523,691,3.9038653971986523,691,4.170371575622168,1263,4.170371575622168,1263,3.9620320866003107,201,3.9620320866003107,201,0.38650647129626203,170,0.38650647129626203,170,4.8986018076708095,213,4.8986018076708095,213,4.764328677756454,213,4.764328677756454,213,4.73105922174526,213,4.73105922174526,213,4.674014253774692,213,4.674014253774692,213,0.5014447146267791,956,0.5014447146267791,956,2.983304934765946,999,2.983304934765946,999,3.2755532931171083,999,3.2755532931171083,999,3.1626409278502674,778,3.1626409278502674,778,3.024898989755968,178,3.024898989755968,178,0.4352744828763136,986,0.4352744828763136,986
background,720,,,,-1,1.6989421995593197,,4.775287483557814,2213,4.775287483557814,2213,4.808847329519753,2213,4.808847329519753,2213,5.260714503113045,2213,5.260714503113045,2213,5.183258341827976,2213,5.183258341827976,2213,0.4771569466623552,2165,0.4771569466623552,2165,4.3968335815497275,2153,4.3968335815497275,2153,4.341238118195155,2153,4.341238118195155,2153,4.301751069385689,2212,4.301751069385689,2212,3.9998431007223907,2212,3.9998431007223907,2212,0.48629123566212695,1131,0.48629123566212695,1131,5.113674886958438,2152,5.113674886958438,2152,4.923630856169538,2310,4.923630856169538,2310,5.260714503113045,2213,5.260714503113045,2213,5.350030569465397,2213,5.350030569465397,2213,0.4833209258169712,2173,0.4833209258169712,2173,4.496181168432086,972,4.496181168432086,972,5.237133020787988,2332,5.237133020787988,2332,4.306711595811098,2213,4.306711595811098,2213,4.336158322279179,1429,4.336158322279179,1429,0.4666350644289753,1104,0.4666350644289753,1104,4.081439166508481,724,4.081439166508481,724,4.480030884295626,724,4.480030884295626,724,4.186248504609683,724,4.186248504609683,724,3.808629655381772,724,3.808629655381772,724,0.574696496184124,724,0.574696496184124,724
background,1003,,,,-1,3.756334647074059,,4.4090221139221235,182,4.4090221139221235,182,4.193800651552802,182,4.193800651552802,182,5.128377183437251,332,5.128377183437251,332,4.473449188952166,182,4.473449188952166,182,0.41559887482913255,283,0.41559887482913255,283,4.207650565114653,285,4.207650565114653,285,4.060488437995485,285,4.060488437995485,285,3.85627880610906,285,3.85627880610906,285,3.59968585118073,396,3.59968585118073,396,0.4367374769480106,279,0.4367374769480106,279,5.61160525706053,1388,5.61160525706053,1388,5.9493250801330495,1388,5.9493250801330495,1388,5.372279940841548,331,5.372279940841548,331,5.051388030450716,396,5.051388030450716,396,0.44580523385165527,1344,0.44580523385165527,1344,6.010385451506168,346,6.010385451506168,346,6.14057291663379,2047,6.14057291663379,2047,4.256509041722427,680,4.256509041722427,680,4.829554252109808,680,4.829554252109808,680,0.4992762323901807,320,0.4992762323901807,320,3.1252961227182143,680,3.1252961227182143,680,3.1273374988125253,680,3.1273374988125253,680,3.4691030992015253,680,3.4691030992015253,680,3.703586265948047,680,3.703586265948047,680,0.4269383510099213,1352,0.4269383510099213,1352
background,931,,,,-1,2.0666355035991617,,3.4112358438114088,264,3.4112358438114088,264,3.857370067883965,264,3.857370067883965,264,3.914532804224608,264,3.914532804224608,264,4.193260255742403,264,4.193260255742403,264,0.3926538254719346,1085,0.3926538254719346,1085,3.2407708659955183,265,3.2407708659955183,265,3.4453327624287104,700,3.4453327624287104,700,3.6257228120747595,265,3.6257228120747595,265,4.101950283596069,264,4.101950283596069,264,0.3505414506195687,259,0.3505414506195687,259,4.088160896366814,264,4.088160896366814,264,4.641627250844844,204,4.641627250844844,204,4.320631367522451,264,4.320631367522451,264,5.129711537202063,204,5.129711537202063,204,0.4808560097736791,180,0.4808560097736791,180,4.262233709954229,167,4.262233709954229,167,4.891896712130582,211,4.891896712130582,211,4.128635869201499,876,4.128635869201499,876,4.557391137874004,264,4.557391137874004,264,0.4308465185563461,844,0.4308465185563461,844,3.4293116373237025,1964,3.4293116373237025,1964,3.5291915902805027,943,3.5291915902805027,943,3.3388143550475102,943,3.3388143550475102,943,3.2196027867111354,1642,3.2196027867111354,1642,0.449311848520001,1964,0.449311848520001,1964
background,1102,,,,-1,3.3638907306443215,,2.8974673262614603,1449,2.8974673262614603,1449,2.8728534324373425,313,2.8728534324373425,313,3.399119530158943,313,3.399119530158943,313,3.7093180128415066,1450,3.7093180128415066,1450,0.3547279062239475,1477,0.3547279062239475,1477,3.6136723931727848,194,3.6136723931727848,194,3.939196522203035,194,3.939196522203035,194,3.280776736557263,1786,3.280776736557263,1786,2.9647083229027333,194,2.9647083229027333,194,0.39159435993282077,188,0.39159435993282077,188,3.9785671062776147,1214,3.9785671062776147,1214,4.130199088471888,460,4.130199088471888,460,3.75248514628026,460,3.75248514628026,460,4.479196942757254,32,4.479196942757254,32,0.476573704127519,16,0.476573704127519,16,4.456208738620912,1222,4.456208738620912,1222,5.338136896145796,454,5.338136896145796,454,3.827332083321832,1772,3.827332083321832,1772,4.633311822772646,1772,4.633311822772646,1772,0.4348615410468144,161,0.4348615410468144,161,3.300789773879376,972,3.300789773879376,972,3.559054976008783,765,3.559054976008783,765,3.2351645116813295,460,3.2351645116813295,460,3.4341784429630198,282,3.4341784429630198,282,0.4163868438849273,765,0.4163868438849273,765
background,1112,,,,-1,1.3299077643458879,,3.940318935374651,78,3.940318935374651,78,4.021860875720448,184,4.021860875720448,184,3.9769010871085766,185,3.9769010871085766,185,4.119642111760107,184,4.119642111760107,184,0.4296164793021337,30,0.4296164793021337,30,3.659813307987781,774,3.659813307987781,774,4.449266859332582,774,4.449266859332582,774,3.5703263401345553,187,3.5703263401345553,187,3.801822000798991,187,3.801822000798991,187,0.413020437416267,73,0.413020437416267,73,3.9885453849374835,186,3.9885453849374835,186,4.3686609180950935,186,4.3686609180950935,186,4.170625569320048,186,4.170625569320048,186,4.664677873253778,186,4.664677873253778,186,0.4744797753358294,30,0.4744797753358294,30,4.552689144568936,587,4.552689144568936,587,5.466424021743401,587,5.466424021743401,587,3.8858714443642173,47,3.8858714443642173,47,4.443659160133761,47,4.443659160133761,47,0.5138430205257838,15,0.5138430205257838,15,2.7369443643039717,1484,2.7369443643039717,1484,3.2128067790317463,2045,3.2128067790317463,2045,2.7072580846435454,449,2.7072580846435454,449,3.0157035973249933,1080,3.0157035973249933,1080,0.3550079971798659,757,0.3550079971798659,757
background,1047,,,,-1,5.7343793829537635,,4.622310401378142,956,4.622310401378142,956,4.990069855791079,64,4.990069855791079,64,5.07893637855006,956,5.07893637855006,956,4.61584052109893,956,4.61584052109893,956,0.41742832138061897,16,0.41742832138061897,16,5.214939414386698,1532,5.214939414386698,1532,6.036964597310651,1532,6.036964597310651,1532,4.846434762053894,956,4.846434762053894,956,4.414363538221239,1189,4.414363538221239,1189,0.5734070797022178,1526,0.5734070797022178,1526,5.600055472978788,1532,5.600055472978788,1532,6.212269288280761,1532,6.212269288280761,1532,5.539345844247571,1532,5.539345844247571,1532,6.366766931797169,1532,6.366766931797169,1532,0.5722725946156364,1508,0.5722725946156364,1508,5.828984593509247,1532,5.828984593509247,1532,6.662038158628876,1532,6.662038158628876,1532,5.8410862732738345,957,5.8410862732738345,957,5.955850748502317,957,5.955850748502317,957,0.6630478279421954,1500,0.6630478279421954,1500,4.241185734302419,957,4.241185734302419,957,4.631323580621889,957,4.631323580621889,957,4.352227441065366,957,4.352227441065366,957,4.642769993718016,957,4.642769993718016,957,0.4907774774544128,1800,0.4907774774544128,1800
background,349,,,,-1,4.262329270995818,,4.776320535114807,2117,4.776320535114807,2117,4.754854121420722,2117,4.754854121420722,2117,5.610232713399421,2117,5.610232713399421,2117,5.7569565210377105,2117,5.7569565210377105,2117,0.43506825857668335,2069,0.43506825857668335,2069,4.663297391242122,2212,4.663297391242122,2212,4.676094356429549,2212,4.676094356429549,2212,4.065266700696199,1008,4.065266700696199,1008,4.648484687887727,1008,4.648484687887727,1008,0.4553270956012096,338,0.4553270956012096,338,5.183524793484567,2213,5.183524793484567,2213,5.234679918859372,2213,5.234679918859372,2213,5.619487178070904,2117,5.619487178070904,2117,5.974769232415188,2117,5.974769232415188,2117,0.5088384991058873,672,0.5088384991058873,672,5.288272300716015,2214,5.288272300716015,2214,5.687400167249802,2305,5.687400167249802,2305,4.472934572674232,696,4.472934572674232,696,5.148155304400186,696,5.148155304400186,696,0.4755557231722394,311,0.4755557231722394,311,3.603719998050624,121,3.603719998050624,121,3.5959745959410463,121,3.5959745959410463,121,3.8079559674717127,696,3.8079559674717127,696,4.031856151639002,696,4.031856151639002,696,0.4558797754339538,739,0.4558797754339538,739
background,43,,,,-1,1.0623511037561004,,4.398908616614433,464,4.398908616614433,464,5.481638271013823,464,5.481638271013823,464,4.6087584062517095,464,4.6087584062517095,464,4.5906183328143255,1762,4.5906183328143255,1762,0.48302968886319253,416,0.48302968886319253,416,4.172909803809641,97,4.172909803809641,97,4.659129952438458,464,4.659129952438458,464,3.861553049410523,464,3.861553049410523,464,3.78695892186458,1763,3.78695892186458,1763,0.4327252260560729,91,0.4327252260560729,91,4.4002330388107795,464,4.4002330388107795,464,5.531386760096794,464,5.531386760096794,464,4.6087584062517095,464,4.6087584062517095,464,4.739266291996567,1763,4.739266291996567,1763,0.48348443232758487,425,0.48348443232758487,425,4.187887520491478,584,4.187887520491478,584,4.964813862054259,465,4.964813862054259,465,4.0285907806821015,464,4.0285907806821015,464,4.480671580662623,718,4.480671580662623,718,0.4493885216378923,2030,0.4493885216378923,2030,2.9616132681183633,2105,2.9616132681183633,2105,3.677559270922397,323,3.677559270922397,323,2.729591703823241,2219,2.729591703823241,2219,3.6850989414885285,1156,3.6850989414885285,1156,0.37969570746647097,2105,0.37969570746647097,2105
