kind,ref_idx,depth,objectRad,dist,center_frame,RickerDetector|Green|peak,RickerDetector|Green|frame,RickerDetector|joint|peak,RickerDetector|joint|frame,BoxDetector|Green|peak,BoxDetector|Green|frame,BoxDetector|joint|peak,BoxDetector|joint|frame,MultiWidthRickerDetector|Green|peak,MultiWidthRickerDetector|Green|frame,MultiWidthRickerDetector|joint|peak,MultiWidthRickerDetector|joint|frame,FresnelMatchedFilterDetector|Green|peak,FresnelMatchedFilterDetector|Green|frame,FresnelMatchedFilterDetector|joint|peak,FresnelMatchedFilterDetector|joint|frame,NormalizedSNRDetector|Green|peak,NormalizedSNRDetector|Green|frame,NormalizedSNRDetector|joint|peak,NormalizedSNRDetector|joint|frame
inject,525,0.5861629513008295,1309.2980859683862,33.05051003320365,870,4.343943942480752,872,4.343943942480752,872,5.861201094188047,872,5.861201094188047,872,4.6352313403468415,872,4.6352313403468415,872,6.560249187904017,872,6.560249187904017,872,0.9594669634187664,870,0.9594669634187664,870
inject,1224,0.17999185807717266,1806.2015158713348,43.45409462984891,599,3.139938595069806,365,3.139938595069806,365,2.7105920676996273,1598,2.7105920676996273,1598,3.5805884332036415,932,3.5805884332036415,932,6.048720258525519,377,6.048720258525519,377,1.2680359595079198,443,1.2680359595079198,443
inject,496,0.3797250171705815,1844.1341273396492,38.65305820537911,348,5.731730059513692,311,5.731730059513692,311,4.3554352131484375,312,4.3554352131484375,312,5.731730059513692,311,5.731730059513692,311,9.28205467784206,312,9.28205467784206,312,1.1774310447356622,2305,1.1774310447356622,2305
inject,690,0.022133919083003772,1973.8454603044088,39.03961449652039,2057,3.7047754494978804,42,3.7047754494978804,42,3.589486204005683,44,3.589486204005683,44,4.959940680201947,1638,4.959940680201947,1638,4.293144057329685,41,4.293144057329685,41,0.8712728111527354,1808,0.8712728111527354,1808
inject,946,0.7766808698320986,1250.0530044528955,30.370458252978374,1636,3.3522313925215586,1631,3.3522313925215586,1631,4.896478927503586,1631,4.896478927503586,1631,4.052053913073415,1632,4.052053913073415,1632,3.9146360304186616,749,3.9146360304186616,749,1.9407441816469801,1629,1.9407441816469801,1629
inject,1207,0.07367020730031637,915.3178211068127,37.86215165735827,1138,4.035643310387477,1561,4.035643310387477,1561,4.694549935148007,1394,4.694549935148007,1394,5.163343266581728,268,5.163343266581728,268,5.280800372281369,268,5.280800372281369,268,1.4408375902763852,1395,1.4408375902763852,1395
inject,8,0.13447820380529107,1330.2988526377544,40.065706112136354,409,2.9672843440151926,1496,2.9672843440151926,1496,3.5149325598387837,446,3.5149325598387837,446,4.928355227462068,1397,4.928355227462068,1397,4.903533157246067,2047,4.903533157246067,2047,1.3897892576477693,1397,1.3897892576477693,1397
inject,863,0.27490366341244943,1734.1777133711405,36.73700489959248,576,3.29352425223371,1594,3.29352425223371,1594,3.5498198503304637,1593,3.5498198503304637,1593,3.593609538912759,551,3.593609538912759,551,4.930404069483362,1941,4.930404069483362,1941,0.7184819965684083,1593,0.7184819965684083,1593
inject,803,0.3776028697300051,680.6335427098916,37.34317755363109,1940,3.1869014466710666,2070,3.1869014466710666,2070,3.150713493389368,2073,3.150713493389368,2073,4.185253876508259,184,4.185253876508259,184,5.139666385730554,185,5.139666385730554,185,0.9708351835249083,1021,0.9708351835249083,1021
inject,974,0.4709864040059071,948.2234100456756,30.137281204539253,1393,3.5609985877523744,1505,3.5609985877523744,1505,4.186924600182482,1709,4.186924600182482,1709,4.5823395164150105,1331,4.5823395164150105,1331,4.558320060648602,1332,4.558320060648602,1332,0.7973912815630719,1095,0.7973912815630719,1095
inject,838,0.6796582073065299,1805.6543208505204,40.36878479556364,1348,4.508376224709204,1302,4.508376224709204,1302,4.723841736835771,1303,4.723841736835771,1303,4.643017502256453,1302,4.643017502256453,1302,5.83961797561295,1302,5.83961797561295,1302,1.4483409519350092,1301,1.4483409519350092,1301
inject,1188,0.04158221540484919,540.3552552787428,41.43719013641039,1259,4.674755853485529,1132,4.674755853485529,1132,5.13292165274632,1133,5.13292165274632,1133,4.674755853485529,1132,4.674755853485529,1132,5.677596085959393,1132,5.677596085959393,1132,1.0992976025202055,1180,1.0992976025202055,1180
inject,1024,0.10958298042266346,1031.5418752044684,35.10490563805834,1865,3.4505389658459324,1903,3.4505389658459324,1903,3.468468102943035,1904,3.468468102943035,1904,3.648512519881246,1903,3.648512519881246,1903,3.9781414555844967,2248,3.9781414555844967,2248,38.52829079920683,309,38.52829079920683,309
inject,1013,0.3904536779753598,868.3364332707491,42.027907022993546,588,3.630571638142572,550,3.630571638142572,550,3.8277008705167983,1591,3.8277008705167983,1591,3.83895648155071,550,3.83895648155071,550,4.967075909407136,611,4.967075909407136,611,1.020193722855614,336,1.020193722855614,336
inject,1120,0.34527725339249526,1736.4637818283932,34.41604590044582,877,3.2379973304429837,216,3.2379973304429837,216,3.0414564417240033,218,3.0414564417240033,218,3.8552789966797065,1590,3.8552789966797065,1590,4.315434209045962,1616,4.315434209045962,1616,32.22564436987987,130,32.22564436987987,130
inject,720,0.2981188513143591,1687.4745002960385,34.754143776265146,778,2.6728476471837963,1520,2.6728476471837963,1520,3.7699483152169937,1844,3.7699483152169937,1844,3.4740261602018845,2244,3.4740261602018845,2244,4.081121068198968,2251,4.081121068198968,2251,42.542198182882025,1994,42.542198182882025,1994
inject,765,0.12778035589147108,487.6800298851555,33.88815893038607,1340,2.637734840930043,1128,2.637734840930043,1128,3.3788083223418757,87,3.3788083223418757,87,4.323869042559441,783,4.323869042559441,783,4.244398946040149,113,4.244398946040149,113,2.0293144188089753,1577,2.0293144188089753,1577
inject,1239,0.5639075281113165,1977.9562218885192,39.833395750375644,970,4.773722667438094,949,4.773722667438094,949,4.246096499050409,950,4.246096499050409,950,4.773722667438094,949,4.773722667438094,949,6.419481703256618,949,6.419481703256618,949,1.5462761534878273,2314,1.5462761534878273,2314
inject,863,0.057910063579962645,801.8965667556406,36.24622694301832,721,3.3602213133606567,1594,3.3602213133606567,1594,3.5693697844421663,1593,3.5693697844421663,1593,3.5070347889389226,2161,3.5070347889389226,2161,5.064730344378951,1941,5.064730344378951,1941,0.7686236375187003,714,0.7686236375187003,714
inject,297,0.19233492547618325,1909.4654574497656,36.02942190192874,1370,3.3733031082575984,945,3.3733031082575984,945,4.183464856254465,729,4.183464856254465,729,3.896227088594746,1896,3.896227088594746,1896,4.3196330419529225,2058,4.3196330419529225,2058,9.606762400397148,535,9.606762400397148,535
inject,828,0.20694184363253865,1112.778944366863,30.41185624845101,873,3.45522750185349,675,3.45522750185349,675,4.093733830712275,960,4.093733830712275,960,3.843992420923839,1228,3.843992420923839,1228,4.878645608108611,674,4.878645608108611,674,1.243645353402264,962,1.243645353402264,962
inject,237,0.12589783117606446,1594.9799369801044,39.40217673027056,259,4.108802376844809,973,4.108802376844809,973,4.3252420236802305,973,4.3252420236802305,973,4.108802376844809,973,4.108802376844809,973,4.878575224907244,974,4.878575224907244,974,0.807748457928425,1432,0.807748457928425,1432
inject,723,0.4447680385661359,1013.1851396685864,35.95225209729314,461,3.8410603364709144,133,3.8410603364709144,133,4.243967724997627,432,4.243967724997627,432,4.791629356211942,431,4.791629356211942,431,5.2529177758844305,439,5.2529177758844305,439,1.32148412045471,430,1.32148412045471,430
inject,58,0.24202242756882497,1579.0948386658501,34.19021371938737,371,3.4812984916909944,340,3.4812984916909944,340,3.435952006970423,248,3.435952006970423,248,3.8636779692835366,341,3.8636779692835366,341,4.384364018499329,342,4.384364018499329,342,1.1994515710664146,247,1.1994515710664146,247
inject,20,0.21824047475989428,505.0258425359859,41.71509872084914,702,3.20051309342735,1068,3.20051309342735,1068,3.2084375323123053,448,3.2084375323123053,448,3.239675143738616,1014,3.239675143738616,1014,4.3922724575451735,1522,4.3922724575451735,1522,0.6696469457358529,1870,0.6696469457358529,1870
null,1006,,,,-1,3.0046463291190704,2344,3.0046463291190704,2344,3.1338038934830728,2344,3.1338038934830728,2344,3.665066952244936,2345,3.665066952244936,2345,3.616630981852636,2345,3.616630981852636,2345,43.32381162879841,1210,43.32381162879841,1210
null,88,,,,-1,2.8979000111177933,235,2.8979000111177933,235,3.7478530736872693,733,3.7478530736872693,733,3.79036322193506,823,3.79036322193506,823,3.618844701954421,2353,3.618844701954421,2353,19.442532943795754,1007,19.442532943795754,1007
null,577,,,,-1,3.7537594893484107,699,3.7537594893484107,699,3.1773973847110204,2178,3.1773973847110204,2178,3.7537594893484107,699,3.7537594893484107,699,4.439279461249594,701,4.439279461249594,701,1.207031103374414,1834,1.207031103374414,1834
null,732,,,,-1,3.60487684986085,2169,3.60487684986085,2169,4.522127165485331,2168,4.522127165485331,2168,4.312884281299599,2167,4.312884281299599,2167,6.0217286285706075,2167,6.0217286285706075,2167,1.013980970469523,762,1.013980970469523,762
null,112,,,,-1,4.727758261798023,1710,4.727758261798023,1710,3.9654090998796114,1712,3.9654090998796114,1712,4.847636630880247,1710,4.847636630880247,1710,6.079487777301891,1711,6.079487777301891,1711,0.758093817074486,1215,0.758093817074486,1215
null,30,,,,-1,3.91038842309408,624,3.91038842309408,624,3.2231434120903075,2336,3.2231434120903075,2336,3.91038842309408,624,3.91038842309408,624,5.61422907929004,625,5.61422907929004,625,3.3509354614455606,2325,3.3509354614455606,2325
null,1166,,,,-1,3.4300181638335623,693,3.4300181638335623,693,3.695245431720244,693,3.695245431720244,693,3.937002701513567,631,3.937002701513567,631,5.423532498819786,628,5.423532498819786,628,55.1036737999399,1959,55.1036737999399,1959
null,571,,,,-1,3.2269515047929858,2072,3.2269515047929858,2072,3.3196297620464668,1522,3.3196297620464668,1522,3.3893894954135377,258,3.3893894954135377,258,4.118592699194758,274,4.118592699194758,274,51.23286911340182,884,51.23286911340182,884
null,1228,,,,-1,3.098288653564852,530,3.098288653564852,530,3.302408093267937,1850,3.302408093267937,1850,3.590329127208979,1849,3.590329127208979,1849,3.9585461540404143,530,3.9585461540404143,530,2.3427375520284044,1952,2.3427375520284044,1952
null,557,,,,-1,3.5333450107067113,1299,3.5333450107067113,1299,3.5246273209549384,1051,3.5246273209549384,1051,4.024821317663834,626,4.024821317663834,626,4.498375201151804,1300,4.498375201151804,1300,3.1865829481778425,1052,3.1865829481778425,1052
null,1239,,,,-1,3.106917859639547,1146,3.106917859639547,1146,3.3380679438474967,2173,3.3380679438474967,2173,3.544372157654084,1241,3.544372157654084,1241,4.288767355618114,2289,4.288767355618114,2289,1.5467266053700908,2314,1.5467266053700908,2314
null,124,,,,-1,3.0314888919379093,1033,3.0314888919379093,1033,4.362841339693167,979,4.362841339693167,979,3.889158429568055,555,3.889158429568055,555,4.025949887819026,104,4.025949887819026,104,37.549200144548834,2104,37.549200144548834,2104
null,964,,,,-1,2.969169985920585,2287,2.969169985920585,2287,3.2725667188816723,215,3.2725667188816723,215,3.859374595501779,741,3.859374595501779,741,5.505544332411637,749,5.505544332411637,749,1.1195862436264434,741,1.1195862436264434,741
null,120,,,,-1,3.1700789285025617,2279,3.1700789285025617,2279,3.752090584848029,736,3.752090584848029,736,3.952194835343255,1462,3.952194835343255,1462,4.65367302228131,997,4.65367302228131,997,21.77411155457404,235,21.77411155457404,235
null,37,,,,-1,3.383583370914388,750,3.383583370914388,750,3.633828139084408,155,3.633828139084408,155,3.6273689093291965,1669,3.6273689093291965,1669,4.379739452441849,762,4.379739452441849,762,0.8178318906705836,2380,0.8178318906705836,2380
null,771,,,,-1,3.085239373822159,639,3.085239373822159,639,3.4531283201142537,992,3.4531283201142537,992,3.7478218039218216,1150,3.7478218039218216,1150,3.259372983449337,1778,3.259372983449337,1778,25.449940853943996,480,25.449940853943996,480
null,493,,,,-1,3.1292911486765593,938,3.1292911486765593,938,3.327356310656019,10,3.327356310656019,10,4.016744482346148,1827,4.016744482346148,1827,3.6701115459620137,1579,3.6701115459620137,1579,2.3384217372663647,1827,2.3384217372663647,1827
null,9,,,,-1,3.0507886621927867,337,3.0507886621927867,337,3.810064146588668,740,3.810064146588668,740,4.004377655463632,2180,4.004377655463632,2180,3.9399250530548793,340,3.9399250530548793,340,8.629695634917063,2180,8.629695634917063,2180
null,1206,,,,-1,3.0626741398699644,1717,3.0626741398699644,1717,2.92745740781352,1822,2.92745740781352,1822,3.530062917803853,881,3.530062917803853,881,4.092805444741793,882,4.092805444741793,882,0.6013441269165744,366,0.6013441269165744,366
null,930,,,,-1,3.1240564597260527,1905,3.1240564597260527,1905,4.017327357544863,821,4.017327357544863,821,3.7874492851747164,441,3.7874492851747164,441,3.7908642545101743,441,3.7908642545101743,441,1.2514951131426832,165,1.2514951131426832,165
null,442,,,,-1,2.8377994657468255,861,2.8377994657468255,861,3.3106353706156955,1309,3.3106353706156955,1309,3.737616196215575,1017,3.737616196215575,1017,3.8738704152063277,426,3.8738704152063277,426,0.7509530095413117,905,0.7509530095413117,905
null,501,,,,-1,3.2965595507145005,2190,3.2965595507145005,2190,3.5838583229163263,594,3.5838583229163263,594,3.952523260651595,516,3.952523260651595,516,4.216246129007553,516,4.216246129007553,516,1.8853679256021083,612,1.8853679256021083,612
null,161,,,,-1,3.4656287796532896,1790,3.4656287796532896,1790,3.9664231595153807,733,3.9664231595153807,733,4.386083450011631,2359,4.386083450011631,2359,4.478609281444683,2147,4.478609281444683,2147,1.2174661547788326,2359,1.2174661547788326,2359
null,364,,,,-1,3.027679428612136,1904,3.027679428612136,1904,3.215512491713226,1905,3.215512491713226,1905,3.6732402747846726,503,3.6732402747846726,503,4.180632285237206,375,4.180632285237206,375,50.271441562026745,737,50.271441562026745,737
null,571,,,,-1,3.2269515047929858,2072,3.2269515047929858,2072,3.3196297620464668,1522,3.3196297620464668,1522,3.3893894954135377,258,3.3893894954135377,258,4.118592699194758,274,4.118592699194758,274,51.23286911340182,884,51.23286911340182,884
null,1220,,,,-1,2.8250803814060914,2359,2.8250803814060914,2359,2.8819669591720762,1710,2.8819669591720762,1710,4.376789539930656,1543,4.376789539930656,1543,4.1397970994693845,586,4.1397970994693845,586,0.7818944992993662,1543,0.7818944992993662,1543
null,1138,,,,-1,2.831988165843315,2265,2.831988165843315,2265,2.9304536751932133,326,2.9304536751932133,326,3.9289272131074653,846,3.9289272131074653,846,6.393862086185236,2268,6.393862086185236,2268,1.6575549239266862,449,1.6575549239266862,449
null,37,,,,-1,3.383583370914388,750,3.383583370914388,750,3.633828139084408,155,3.633828139084408,155,3.6273689093291965,1669,3.6273689093291965,1669,4.379739452441849,762,4.379739452441849,762,0.8178318906705836,2380,0.8178318906705836,2380
null,647,,,,-1,2.8979967708809204,1844,2.8979967708809204,1844,3.364998365050799,280,3.364998365050799,280,3.7121654832758013,451,3.7121654832758013,451,4.651665266789567,2312,4.651665266789567,2312,1.180764199277098,1602,1.180764199277098,1602
null,809,,,,-1,3.3355187746282304,714,3.3355187746282304,714,3.2209634172723183,666,3.2209634172723183,666,3.33861475585912,1417,3.33861475585912,1417,3.7561601832592895,1187,3.7561601832592895,1187,1.1568539323933686,1785,1.1568539323933686,1785
null,400,,,,-1,3.3347819440046096,905,3.3347819440046096,905,3.5099131689926986,476,3.5099131689926986,476,3.3347819440046096,905,3.3347819440046096,905,4.607833916585279,1376,4.607833916585279,1376,2.4150041746703454,2047,2.4150041746703454,2047
null,26,,,,-1,2.9239793136501113,321,2.9239793136501113,321,3.246921015635368,1188,3.246921015635368,1188,4.1459349970611825,1141,4.1459349970611825,1141,4.445680973235903,906,4.445680973235903,906,0.8342019971166321,2379,0.8342019971166321,2379
null,933,,,,-1,3.5854232932461128,829,3.5854232932461128,829,2.923084116379443,1464,2.923084116379443,1464,3.8451882602674523,464,3.8451882602674523,464,4.5203472942739165,829,4.5203472942739165,829,1.5143999169052755,706,1.5143999169052755,706
null,515,,,,-1,3.407557332889542,1339,3.407557332889542,1339,3.3854018643259014,2357,3.3854018643259014,2357,3.7733110665456655,180,3.7733110665456655,180,3.928257193924763,181,3.928257193924763,181,24.78485621765315,1712,24.78485621765315,1712
null,204,,,,-1,3.076372264955323,973,3.076372264955323,973,3.254131930664827,2209,3.254131930664827,2209,3.659635472145295,205,3.659635472145295,205,4.210053232600449,205,4.210053232600449,205,1.1898123481624914,1013,1.1898123481624914,1013
null,430,,,,-1,2.9733970936041896,969,2.9733970936041896,969,3.8577556484612487,744,3.8577556484612487,744,3.532751079565247,688,3.532751079565247,688,4.755547010376465,954,4.755547010376465,954,3.3791677982269785,1583,3.3791677982269785,1583
null,633,,,,-1,3.839709525224219,926,3.839709525224219,926,3.17873505014412,926,3.17873505014412,926,3.955491767374049,926,3.955491767374049,926,4.892628540942742,926,4.892628540942742,926,1.809924427598984,2201,1.809924427598984,2201
null,116,,,,-1,3.209426226310137,1386,3.209426226310137,1386,3.447888372769346,976,3.447888372769346,976,3.347166487445843,1386,3.347166487445843,1386,3.9835861187079136,590,3.9835861187079136,590,0.9514716168055098,2130,0.9514716168055098,2130
null,711,,,,-1,3.424042341366271,973,3.424042341366271,973,3.5677570504780225,972,3.5677570504780225,972,3.566641938740442,634,3.566641938740442,634,4.61259113882167,974,4.61259113882167,974,0.8024412752507627,974,0.8024412752507627,974
null,996,,,,-1,3.0366738398996893,467,3.0366738398996893,467,2.8976244130226028,1719,2.8976244130226028,1719,3.4750395956642595,919,3.4750395956642595,919,4.104399960578262,2090,4.104399960578262,2090,1.6740005044666122,1684,1.6740005044666122,1684
null,655,,,,-1,2.7049668396737507,346,2.7049668396737507,346,3.036337903041317,1845,3.036337903041317,1845,3.740279746947538,347,3.740279746947538,347,4.174623907760957,1962,4.174623907760957,1962,48714874.50666724,26,48714874.50666724,26
null,749,,,,-1,3.3632878734151124,533,3.3632878734151124,533,3.4378091785065625,732,3.4378091785065625,732,3.5682743321110406,888,3.5682743321110406,888,4.576330188401226,544,4.576330188401226,544,36.45866496547228,1780,36.45866496547228,1780
null,830,,,,-1,3.297047765805055,2315,3.297047765805055,2315,2.999568336681945,1784,2.999568336681945,1784,3.4576552428229794,1783,3.4576552428229794,1783,4.22488888847844,1898,4.22488888847844,1898,36.51325657819907,1016,36.51325657819907,1016
null,111,,,,-1,3.8727108771080965,736,3.8727108771080965,736,4.997934107489649,736,4.997934107489649,736,4.11839978438258,2048,4.11839978438258,2048,4.997679341714454,2155,4.997679341714454,2155,23.115320039958224,2180,23.115320039958224,2180
null,117,,,,-1,3.0987200281452525,2019,3.0987200281452525,2019,3.9039720994627483,738,3.9039720994627483,738,3.8267379970770588,736,3.8267379970770588,736,4.362128392453561,736,4.362128392453561,736,1.6223417929012045,736,1.6223417929012045,736
null,1256,,,,-1,3.8187571857470166,2151,3.8187571857470166,2151,3.6287437503199462,941,3.6287437503199462,941,4.005836040208908,1462,4.005836040208908,1462,4.3723625644846225,2150,4.3723625644846225,2150,8.411009143185314,101,8.411009143185314,101
null,399,,,,-1,4.5995157711417365,969,4.5995157711417365,969,4.710966981166683,969,4.710966981166683,969,4.5995157711417365,969,4.5995157711417365,969,5.918021148438802,969,5.918021148438802,969,5.387947480353874,424,5.387947480353874,424
null,163,,,,-1,2.6077545820349175,617,2.6077545820349175,617,3.1273158830628827,975,3.1273158830628827,975,3.3032054504625235,822,3.3032054504625235,822,4.790570761869525,830,4.790570761869525,830,0.9707114054045934,973,0.9707114054045934,973
null,577,,,,-1,3.7537594893484107,699,3.7537594893484107,699,3.1773973847110204,2178,3.1773973847110204,2178,3.7537594893484107,699,3.7537594893484107,699,4.439279461249594,701,4.439279461249594,701,1.207031103374414,1834,1.207031103374414,1834
null,655,,,,-1,2.7049668396737507,346,2.7049668396737507,346,3.036337903041317,1845,3.036337903041317,1845,3.740279746947538,347,3.740279746947538,347,4.174623907760957,1962,4.174623907760957,1962,48714874.50666724,26,48714874.50666724,26
null,577,,,,-1,3.7537594893484107,699,3.7537594893484107,699,3.1773973847110204,2178,3.1773973847110204,2178,3.7537594893484107,699,3.7537594893484107,699,4.439279461249594,701,4.439279461249594,701,1.207031103374414,1834,1.207031103374414,1834
null,47,,,,-1,4.687849141877212,743,4.687849141877212,743,4.4846415783654265,744,4.4846415783654265,744,4.687849141877212,743,4.687849141877212,743,6.070886745583447,743,6.070886745583447,743,1.2916985268835426,1331,1.2916985268835426,1331
null,755,,,,-1,3.7518457734913127,126,3.7518457734913127,126,3.472574440961185,704,3.472574440961185,704,3.8137901598756567,126,3.8137901598756567,126,4.2821206755629415,1059,4.2821206755629415,1059,0.7806266857658126,705,0.7806266857658126,705
null,546,,,,-1,2.9617483298646277,402,2.9617483298646277,402,3.0653152706596405,1516,3.0653152706596405,1516,3.4441187517901573,1516,3.4441187517901573,1516,4.348472442262381,282,4.348472442262381,282,1.1065328411778768,676,1.1065328411778768,676
null,1089,,,,-1,4.302464028132942,1408,4.302464028132942,1408,4.997783199349021,1409,4.997783199349021,1409,5.187194783422906,1409,5.187194783422906,1409,6.344169095619604,1409,6.344169095619604,1409,1.7595678354579884,593,1.7595678354579884,593
null,655,,,,-1,2.7049668396737507,346,2.7049668396737507,346,3.036337903041317,1845,3.036337903041317,1845,3.740279746947538,347,3.740279746947538,347,4.174623907760957,1962,4.174623907760957,1962,48714874.50666724,26,48714874.50666724,26
null,1184,,,,-1,3.525176125305488,1956,3.525176125305488,1956,3.209663237993552,1957,3.209663237993552,1957,3.525176125305488,1956,3.525176125305488,1956,3.7303807333291834,889,3.7303807333291834,889,9.4978490058615,744,9.4978490058615,744
null,1093,,,,-1,2.9673069958709197,497,2.9673069958709197,497,3.011316387828389,93,3.011316387828389,93,3.8640907966698923,2329,3.8640907966698923,2329,4.391164720573347,1674,4.391164720573347,1674,5.092543141552805,2340,5.092543141552805,2340
null,368,,,,-1,2.8249583398372957,883,2.8249583398372957,883,3.532196148955435,881,3.532196148955435,881,3.9733285003766836,881,3.9733285003766836,881,4.704996167361357,879,4.704996167361357,879,1.1758027055739133,1612,1.1758027055739133,1612
null,870,,,,-1,3.3947502972638754,1353,3.3947502972638754,1353,3.7803273365557932,2000,3.7803273365557932,2000,3.6638782558528606,39,3.6638782558528606,39,4.720411519847155,37,4.720411519847155,37,2.87339435434381,2219,2.87339435434381,2219
null,442,,,,-1,2.8377994657468255,861,2.8377994657468255,861,3.3106353706156955,1309,3.3106353706156955,1309,3.737616196215575,1017,3.737616196215575,1017,3.8738704152063277,426,3.8738704152063277,426,0.7509530095413117,905,0.7509530095413117,905
null,483,,,,-1,3.025580581597058,1436,3.025580581597058,1436,3.171206829388281,429,3.171206829388281,429,3.60447384980688,1003,3.60447384980688,1003,4.910889209305148,1435,4.910889209305148,1435,23.503794206713042,639,23.503794206713042,639
null,690,,,,-1,3.705035211394062,42,3.705035211394062,42,3.588502619687461,44,3.588502619687461,44,4.957902163657086,1638,4.957902163657086,1638,4.285275526493572,41,4.285275526493572,41,0.8712728111527354,1808,0.8712728111527354,1808
null,259,,,,-1,2.980907845805188,1095,2.980907845805188,1095,3.607951389405916,733,3.607951389405916,733,3.6772018360808967,294,3.6772018360808967,294,3.926252818827452,553,3.926252818827452,553,36.920218617876415,719,36.920218617876415,719
null,902,,,,-1,3.10212033269218,869,3.10212033269218,869,3.4195710981209904,409,3.4195710981209904,409,3.362660711892356,1074,3.362660711892356,1074,4.178368760213616,881,4.178368760213616,881,1.068488458021433,406,1.068488458021433,406
null,63,,,,-1,3.2856551030982826,1334,3.2856551030982826,1334,3.1598556092982686,1334,3.1598556092982686,1334,4.376144003291677,2316,4.376144003291677,2316,4.775204987354201,2011,4.775204987354201,2011,61523484.93877197,1829,61523484.93877197,1829
null,576,,,,-1,2.7511458882808038,548,2.7511458882808038,548,3.177669143000552,49,3.177669143000552,49,4.097770259568951,2347,4.097770259568951,2347,4.524576667815113,2245,4.524576667815113,2245,1.6082518117845548,592,1.6082518117845548,592
null,450,,,,-1,3.989546502740546,320,3.989546502740546,320,3.8817734849339742,321,3.8817734849339742,321,4.253563594608523,320,4.253563594608523,320,5.153768554581338,321,5.153768554581338,321,44.39475799051478,1158,44.39475799051478,1158
null,400,,,,-1,3.3347819440046096,905,3.3347819440046096,905,3.5099131689926986,476,3.5099131689926986,476,3.3347819440046096,905,3.3347819440046096,905,4.607833916585279,1376,4.607833916585279,1376,2.4150041746703454,2047,2.4150041746703454,2047
null,88,,,,-1,2.8979000111177933,235,2.8979000111177933,235,3.7478530736872693,733,3.7478530736872693,733,3.79036322193506,823,3.79036322193506,823,3.618844701954421,2353,3.618844701954421,2353,19.442532943795754,1007,19.442532943795754,1007
null,56,,,,-1,3.2051587863367215,217,3.2051587863367215,217,2.908501844677951,739,2.908501844677951,739,4.131558112918599,2231,4.131558112918599,2231,3.995580855542906,205,3.995580855542906,205,16.87609286893218,737,16.87609286893218,737
null,251,,,,-1,3.077213254321109,2166,3.077213254321109,2166,3.275162174461735,1183,3.275162174461735,1183,4.345391911087554,2050,4.345391911087554,2050,4.40536525778759,341,4.40536525778759,341,3.486492117290372,2165,3.486492117290372,2165
null,575,,,,-1,3.351431138816863,1680,3.351431138816863,1680,3.8264266718707423,833,3.8264266718707423,833,4.596308769213531,218,4.596308769213531,218,4.746549895016065,1666,4.746549895016065,1666,1.0578091192910335,1319,1.0578091192910335,1319
null,838,,,,-1,3.4133180796754172,1427,3.4133180796754172,1427,3.4233715003418226,2239,3.4233715003418226,2239,3.568321600236732,2237,3.568321600236732,2237,4.892228177255047,667,4.892228177255047,667,1.4178035210317492,1846,1.4178035210317492,1846
null,242,,,,-1,3.8049493901855573,1301,3.8049493901855573,1301,2.8654594470455077,1388,2.8654594470455077,1388,4.072378673904332,1301,4.072378673904332,1301,5.148012984977608,611,5.148012984977608,611,1.4199599851317055,93,1.4199599851317055,93
null,279,,,,-1,4.18159180672305,1479,4.18159180672305,1479,3.703979238948711,1480,3.703979238948711,1480,4.308471539529369,1479,4.308471539529369,1479,5.351419329869838,1479,5.351419329869838,1479,4.259300026407373,2188,4.259300026407373,2188
null,1196,,,,-1,3.1909533120566005,2105,3.1909533120566005,2105,3.037278724305102,993,3.037278724305102,993,3.7709031458690556,2345,3.7709031458690556,2345,5.023042838314585,2106,5.023042838314585,2106,0.6365563485309753,1345,0.6365563485309753,1345
null,507,,,,-1,3.5429660637257445,1767,3.5429660637257445,1767,3.7243383878248237,1767,3.7243383878248237,1767,3.93910560019726,2374,3.93910560019726,2374,4.6036239571506306,2373,4.6036239571506306,2373,1.507423502278996,2232,1.507423502278996,2232
null,158,,,,-1,3.348257840439036,569,3.348257840439036,569,3.658971365818182,966,3.658971365818182,966,3.9517762067886664,1390,3.9517762067886664,1390,3.7700718853559243,454,3.7700718853559243,454,6.663501584884557,737,6.663501584884557,737
null,12,,,,-1,2.779858344782114,1286,2.779858344782114,1286,3.051848959207535,1191,3.051848959207535,1191,4.3514986433655665,2389,4.3514986433655665,2389,4.505296388244276,347,4.505296388244276,347,1.2831122379931592,2389,1.2831122379931592,2389
null,1087,,,,-1,3.314668261417843,1021,3.314668261417843,1021,3.2868856772763966,1021,3.2868856772763966,1021,3.8272402753593604,1020,3.8272402753593604,1020,4.756870974806329,1021,4.756870974806329,1021,30574860.395095337,38,30574860.395095337,38
null,1171,,,,-1,3.726438190278475,2294,3.726438190278475,2294,3.5453203333833296,376,3.5453203333833296,376,3.924855917527761,2295,3.924855917527761,2295,4.766751675216878,2298,4.766751675216878,2298,1.2148374170902465,709,1.2148374170902465,709
null,1021,,,,-1,2.976482084793912,855,2.976482084793912,855,3.36539596713682,1726,3.36539596713682,1726,3.411428590194684,1561,3.411428590194684,1561,3.7137168343474753,1317,3.7137168343474753,1317,17.69306731419507,1964,17.69306731419507,1964
null,1071,,,,-1,3.1458051105512954,1849,3.1458051105512954,1849,3.9558713653134285,992,3.9558713653134285,992,3.9042245005758636,379,3.9042245005758636,379,4.459640077722382,336,4.459640077722382,336,21.300765386145343,968,21.300765386145343,968
